ESTUDIANTE,NOMGRADO,GRUPO,PROMEDIO1,PROMEDIO2,PROMEDIO3,PROMEDIO4,PromedioFinal,PUESTO1,PUESTO2,PUESTO3,PUESTO4,PuestoFinal,SEXO,ViveCon,NUMHERMANO,FechaNacimiento,ESTADCIVIL,ESTRATO,Retirado,ANO,ViveconMadre,ViveconPadre,ViveconAmbos,ViveconOtros,Casados,Solteros,Separados,UnionLibre,Viudo,RetiradoCluster,numgrado,Edad,Hombre,Mujer
20100025  ,OCTAVO                   ,01,29.500,29.750,31.250,27.333,29.583,29,31,27,30,27,M,Padre,1 ,2003,union libre    ,2,2019,2017,0,1,0,0,0,0,0,1,0,0,9,14,1,0
20100025  ,OCTAVO                   ,01,32.833,32.333,33.667,32.000,32.833,23,24,23,25,26,M,Padre,1 ,2003,union libre    ,2,2019,2018,0,1,0,0,0,0,0,1,0,0,9,15,1,0
20100026  ,,,.000,.000,.000,.000,.000,0,0,0,0,0,F,Madre,1 ,2002,union libre    ,2,2016,2016,1,0,0,0,0,0,0,1,0,1,,14,0,1
20100027  ,SEPTIMO                  ,04,30.364,36.000,30.818,37.273,33.636,27,8,19,8,17,F,Madre.Padre,1 ,2003,union libre    ,3,2020,2017,0,0,1,0,0,0,0,1,0,0,8,14,0,1
20100028  ,CUARTO                   ,02,43.100,42.800,43.800,43.300,43.300,8,4,3,5,6,M,Madre.Padre,1 ,2003,union libre    ,2,0,2013,0,0,1,0,0,0,0,1,0,0,5,10,1,0
20100029  ,QUINTO                   ,03,37.500,35.400,36.300,37.200,36.700,17,22,18,17,18,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2014,0,0,1,0,1,0,0,0,0,0,6,10,1,0
20100029  ,SEXTO                    ,03,38.273,39.636,38.364,34.182,37.818,12,6,11,23,15,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2015,0,0,1,0,1,0,0,0,0,0,7,11,1,0
20100030  ,SEGUNDO                  ,01,31.727,31.909,32.636,32.909,32.273,30,31,30,33,32,M,Padre,2 ,2004,union libre    ,2,0,2011,0,1,0,0,0,0,0,1,0,0,3,7,1,0
20100030  ,SEGUNDO                  ,02,33.636,37.545,36.000,35.818,36.000,29,22,34,26,30,M,Padre,2 ,2004,union libre    ,2,0,2012,0,1,0,0,0,0,0,1,0,0,3,8,1,0
20100032  ,CUARTO                   ,02,44.500,42.700,41.400,43.300,43.100,5,5,9,5,7,M,Madre.Padre,0 ,2003,union libre    ,2,0,2013,0,0,1,0,0,0,0,1,0,0,5,10,1,0
20100032  ,SEGUNDO                  ,01,46.909,46.000,46.091,46.364,46.182,1,1,1,1,1,M,Madre.Padre,0 ,2003,union libre    ,2,0,2011,0,0,1,0,0,0,0,1,0,0,3,8,1,0
20100032  ,SEPTIMO                  ,03,36.273,38.455,35.455,36.636,36.818,10,9,16,13,11,M,Madre.Padre,0 ,2003,union libre    ,2,0,2016,0,0,1,0,0,0,0,1,0,0,8,13,1,0
20100033  ,OCTAVO                   ,04,32.917,32.750,34.250,31.667,33.167,22,19,16,20,19,M,Madre,2 ,2003,soltero(a)(os) ,2,0,2017,1,0,0,0,0,1,0,0,0,0,9,14,1,0
20100033  ,QUINTO                   ,04,34.200,37.400,40.000,39.700,37.900,23,15,12,11,13,M,Madre,2 ,2003,soltero(a)(os) ,2,0,2014,1,0,0,0,0,1,0,0,0,0,6,11,1,0
20100033  ,SEXTO                    ,01,36.091,34.364,32.636,36.455,35.000,23,23,29,22,25,M,Madre,2 ,2003,soltero(a)(os) ,2,0,2015,1,0,0,0,0,1,0,0,0,0,7,12,1,0
20100033  ,UNDECIMO                 ,04,38.917,33.000,.000,36.167,.000,22,27,1,25,0,M,Madre,2 ,2003,soltero(a)(os) ,2,0,2021,1,0,0,0,0,1,0,0,0,0,12,18,1,0
20100035  ,SEGUNDO                  ,01,39.091,36.182,38.545,35.727,37.636,16,23,18,24,20,M,Madre,0 ,2003,no registra    ,2,0,2011,1,0,0,0,0,0,0,0,0,0,3,8,1,0
20100037  ,CUARTO                   ,01,33.400,36.500,35.200,34.800,35.200,26,17,24,26,25,M,Padre,1 ,2004,union libre    ,2,0,2013,0,1,0,0,0,0,0,1,0,0,5,9,1,0
20100037  ,OCTAVO                   ,01,30.000,31.500,31.500,30.500,31.083,23,22,24,28,26,M,Padre,1 ,2004,union libre    ,2,0,2019,0,1,0,0,0,0,0,1,0,0,9,15,1,0
20100040  ,PRIMERO                  ,02,40.800,44.100,45.200,47.100,44.600,21,12,9,10,14,M,Madre.Padre,2 ,2004,union libre    ,2,2018,2010,0,0,1,0,0,0,0,1,0,0,2,6,1,0
20100040  ,SEGUNDO                  ,02,41.091,42.000,43.091,43.727,42.727,14,20,12,15,15,M,Madre.Padre,2 ,2004,union libre    ,2,2018,2011,0,0,1,0,0,0,0,1,0,0,3,7,1,0
20100043  ,SEGUNDO                  ,02,43.273,46.000,45.727,48.182,45.818,9,9,6,2,6,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2011,0,0,1,0,1,0,0,0,0,0,3,7,0,1
20100043  ,SEXTO                    ,01,40.636,43.636,41.818,42.000,42.182,4,1,2,4,4,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2015,0,0,1,0,1,0,0,0,0,0,7,11,0,1
20100020  ,CUARTO                   ,01,37.400,34.700,35.400,35.900,36.000,19,26,23,25,23,M,Madre.Padre,4 ,2002,casado(a)(os)  ,2,0,2013,0,0,1,0,1,0,0,0,0,0,5,11,1,0
20100020  ,DECIMO                   ,02,32.917,30.417,31.167,31.917,31.750,26,28,32,30,27,M,Madre.Padre,4 ,2002,casado(a)(os)  ,2,0,2019,0,0,1,0,1,0,0,0,0,0,11,17,1,0
20100020  ,PRIMERO                  ,01,41.000,39.800,36.200,36.400,38.400,9,13,23,24,18,M,Madre.Padre,4 ,2002,casado(a)(os)  ,2,0,2010,0,0,1,0,1,0,0,0,0,0,2,8,1,0
20100021  ,PRIMERO                  ,01,39.800,41.600,45.000,46.000,43.600,12,7,4,3,5,F,Madre.Padre,1 ,2003,union libre    ,2,0,2010,0,0,1,0,0,0,0,1,0,0,2,7,0,1
20100025  ,,,.000,.000,.000,.000,.000,0,0,0,0,0,M,Padre,1 ,2003,union libre    ,2,2019,2019,0,1,0,0,0,0,0,1,0,1,,16,1,0
20100025  ,QUINTO                   ,04,36.500,38.600,36.400,36.000,36.900,18,12,19,20,19,M,Padre,1 ,2003,union libre    ,2,2019,2014,0,1,0,0,0,0,0,1,0,0,6,11,1,0
20100025  ,SEGUNDO                  ,01,39.818,40.182,39.455,36.455,38.818,14,13,14,23,17,M,Padre,1 ,2003,union libre    ,2,2019,2011,0,1,0,0,0,0,0,1,0,0,3,8,1,0
20100025  ,SEPTIMO                  ,01,37.818,37.091,38.727,38.182,38.091,13,18,9,16,12,M,Padre,1 ,2003,union libre    ,2,2019,2016,0,1,0,0,0,0,0,1,0,0,8,13,1,0
20100026  ,TERCERO                  ,03,29.800,33.900,30.300,31.375,31.600,26,23,25,22,22,F,Madre,1 ,2002,union libre    ,2,2016,2012,1,0,0,0,0,0,0,1,0,0,4,10,0,1
20100026  ,TERCERO                  ,03,34.500,35.300,37.600,37.500,36.400,22,27,19,21,21,F,Madre,1 ,2002,union libre    ,2,2016,2014,1,0,0,0,0,0,0,1,0,0,4,12,0,1
20100027  ,OCTAVO                   ,03,19.800,30.000,30.500,.000,20.600,28,25,25,26,28,F,Madre.Padre,1 ,2003,union libre    ,3,2020,2019,0,0,1,0,0,0,0,1,0,0,9,16,0,1
20100028  ,QUINTO                   ,02,41.500,41.300,43.400,43.700,42.600,4,7,2,3,3,M,Madre.Padre,1 ,2003,union libre    ,2,0,2014,0,0,1,0,0,0,0,1,0,0,6,11,1,0
20100028  ,SEGUNDO                  ,01,44.727,43.636,43.000,41.364,43.364,5,6,6,9,6,M,Madre.Padre,1 ,2003,union libre    ,2,0,2011,0,0,1,0,0,0,0,1,0,0,3,8,1,0
20100028  ,UNDECIMO                 ,01,42.667,41.750,41.833,42.250,.000,8,8,7,7,1,M,Madre.Padre,1 ,2003,union libre    ,2,0,2020,0,0,1,0,0,0,0,1,0,0,12,17,1,0
20100029  ,CUARTO                   ,01,40.100,36.000,37.900,39.700,38.500,12,21,12,12,13,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2013,0,0,1,0,1,0,0,0,0,0,5,9,1,0
20100029  ,SEPTIMO                  ,03,33.364,35.909,37.000,37.091,36.000,23,13,10,8,13,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2016,0,0,1,0,1,0,0,0,0,0,8,12,1,0
20100032  ,TERCERO                  ,02,46.900,45.200,46.100,44.778,45.800,1,1,2,4,2,M,Madre.Padre,0 ,2003,union libre    ,2,0,2012,0,0,1,0,0,0,0,1,0,0,4,9,1,0
20100033  ,SEXTO                    ,05,34.200,37.400,40.000,39.700,37.900,23,15,12,11,13,M,Madre,2 ,2003,soltero(a)(os) ,2,0,2014,1,0,0,0,0,1,0,0,0,0,7,11,1,0
20100037  ,OCTAVO                   ,07,29.636,21.250,18.833,23.083,.000,26,29,26,29,0,M,Padre,1 ,2004,union libre    ,2,0,2020,0,1,0,0,0,0,0,1,0,0,9,16,1,0
20100038  ,CUARTO                   ,02,39.800,40.300,40.000,39.900,40.200,15,12,11,12,14,F,Madre.Padre,2 ,2004,union libre    ,2,0,2013,0,0,1,0,0,0,0,1,0,0,5,9,0,1
20100038  ,NOVENO                   ,03,37.083,32.250,35.333,35.083,34.917,12,23,14,20,16,F,Madre.Padre,2 ,2004,union libre    ,2,0,2018,0,0,1,0,0,0,0,1,0,0,10,14,0,1
20100038  ,PRIMERO                  ,01,39.800,41.200,38.800,42.700,40.400,12,8,15,8,11,F,Madre.Padre,2 ,2004,union libre    ,2,0,2010,0,0,1,0,0,0,0,1,0,0,2,6,0,1
20100038  ,UNDECIMO                 ,01,38.250,38.083,38.167,38.000,.000,18,16,13,16,1,F,Madre.Padre,2 ,2004,union libre    ,2,0,2020,0,0,1,0,0,0,0,1,0,0,12,16,0,1
20100039  ,CUARTO                   ,06,35.000,34.500,35.100,33.600,34.800,17,19,21,19,18,M,Madre,3 ,2002,soltero(a)(os) ,3,0,2013,1,0,0,0,0,1,0,0,0,0,5,11,1,0
20100039  ,OCTAVO                   ,06,33.000,34.750,36.250,33.333,34.333,17,14,10,14,16,M,Madre,3 ,2002,soltero(a)(os) ,3,0,2017,1,0,0,0,0,1,0,0,0,0,9,15,1,0
20100040  ,,,.000,.000,.000,.000,.000,0,0,0,0,0,M,Madre.Padre,2 ,2004,union libre    ,2,2018,2018,0,0,1,0,0,0,0,1,0,1,,14,1,0
20100040  ,CUARTO                   ,03,34.900,34.100,34.700,37.900,35.600,19,24,25,20,23,M,Madre.Padre,2 ,2004,union libre    ,2,2018,2013,0,0,1,0,0,0,0,1,0,0,5,9,1,0
20100040  ,QUINTO                   ,01,36.000,38.800,35.000,36.000,36.500,20,10,17,21,20,M,Madre.Padre,2 ,2004,union libre    ,2,2018,2014,0,0,1,0,0,0,0,1,0,0,6,10,1,0
20100044  ,CUARTO                   ,03,42.300,40.800,38.600,42.900,41.400,5,8,13,8,8,F,Madre,1 ,2003,soltero(a)(os) ,2,0,2015,1,0,0,0,0,1,0,0,0,0,5,12,0,1
20100044  ,NOVENO                   ,05,41.000,41.750,41.417,43.417,42.083,4,4,3,1,4,F,Madre,1 ,2003,soltero(a)(os) ,2,0,2019,1,0,0,0,0,1,0,0,0,0,10,16,0,1
20100033  ,DECIMO                   ,03,38.583,40.083,40.083,39.500,.000,18,9,13,11,1,M,Madre,2 ,2003,soltero(a)(os) ,2,0,2020,1,0,0,0,0,1,0,0,0,0,11,17,1,0
20100035  ,TERCERO                  ,01,27.300,32.400,30.200,28.375,29.500,25,22,23,23,26,M,Madre,0 ,2003,no registra    ,2,0,2012,1,0,0,0,0,0,0,0,0,0,4,9,1,0
20100035  ,TERCERO                  ,01,35.000,35.000,37.000,34.000,35.500,31,25,21,27,26,M,Madre,0 ,2003,no registra    ,2,0,2013,1,0,0,0,0,0,0,0,0,0,4,10,1,0
20100037  ,SEGUNDO                  ,01,34.545,37.364,34.364,35.000,35.455,25,21,26,27,27,M,Padre,1 ,2004,union libre    ,2,0,2011,0,1,0,0,0,0,0,1,0,0,3,7,1,0
20100038  ,OCTAVO                   ,03,40.000,41.000,39.583,40.583,40.500,8,8,7,6,7,F,Madre.Padre,2 ,2004,union libre    ,2,0,2017,0,0,1,0,0,0,0,1,0,0,9,13,0,1
20100038  ,TERCERO                  ,02,40.400,38.800,37.700,37.778,38.900,13,15,16,17,16,F,Madre.Padre,2 ,2004,union libre    ,2,0,2012,0,0,1,0,0,0,0,1,0,0,4,8,0,1
20100039  ,NOVENO                   ,04,35.750,33.417,37.917,40.250,36.917,15,19,12,5,10,M,Madre,3 ,2002,soltero(a)(os) ,3,0,2018,1,0,0,0,0,1,0,0,0,0,10,16,1,0
20100039  ,QUINTO                   ,06,35.100,34.600,33.400,34.000,34.400,10,15,14,22,15,M,Madre,3 ,2002,soltero(a)(os) ,3,0,2014,1,0,0,0,0,1,0,0,0,0,6,12,1,0
20100039  ,SEPTIMO                  ,06,30.818,31.727,35.818,34.455,33.273,26,21,11,11,17,M,Madre,3 ,2002,soltero(a)(os) ,3,0,2016,1,0,0,0,0,1,0,0,0,0,8,14,1,0
20100043  ,CUARTO                   ,03,40.500,41.500,40.100,41.500,41.000,7,5,5,5,6,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2014,0,0,1,0,1,0,0,0,0,0,5,10,0,1
20100043  ,NOVENO                   ,03,41.583,40.000,39.083,38.917,39.833,3,5,7,6,5,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2018,0,0,1,0,1,0,0,0,0,0,10,14,0,1
20100043  ,QUINTO                   ,01,40.500,41.500,40.100,41.500,41.000,7,5,5,5,6,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2014,0,0,1,0,1,0,0,0,0,0,6,10,0,1
20100043  ,SEPTIMO                  ,01,39.545,42.818,41.636,40.000,41.182,7,3,4,4,4,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2016,0,0,1,0,1,0,0,0,0,0,8,12,0,1
20100043  ,UNDECIMO                 ,03,41.750,42.917,44.250,43.000,.000,5,5,2,5,1,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2020,0,0,1,0,1,0,0,0,0,0,12,16,0,1
20100043  ,UNDECIMO                 ,04,41.750,42.917,44.250,43.000,.000,5,5,2,5,1,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2020,0,0,1,0,1,0,0,0,0,0,12,16,0,1
20100044  ,OCTAVO                   ,03,40.167,36.667,38.500,39.250,38.750,7,8,9,7,8,F,Madre,1 ,2003,soltero(a)(os) ,2,0,2018,1,0,0,0,0,1,0,0,0,0,9,15,0,1
20100045  ,,,.000,.000,.000,.000,.000,0,0,0,0,0,F,No registra,0 ,2003,no registra    ,4,0,2014,0,0,0,0,0,0,0,0,0,0,,11,0,1
20100045  ,TERCERO                  ,02,39.500,38.700,39.100,38.889,39.400,14,16,14,13,13,F,No registra,0 ,2003,no registra    ,4,0,2012,0,0,0,0,0,0,0,0,0,0,4,9,0,1
20100046  ,SEGUNDO                  ,02,42.455,43.909,43.000,44.909,43.636,11,13,13,11,12,F,Madre.Padre,1 ,2003,casado(a)(os)  ,4,2019,2011,0,0,1,0,1,0,0,0,0,0,3,8,0,1
20100046  ,TERCERO                  ,03,43.300,41.600,38.000,38.375,40.700,8,12,13,13,12,F,Madre.Padre,1 ,2003,casado(a)(os)  ,4,2019,2012,0,0,1,0,1,0,0,0,0,0,4,9,0,1
20100047  ,SEPTIMO                  ,01,37.364,36.273,35.273,33.727,35.818,11,17,17,18,16,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2017,0,0,1,0,1,0,0,0,0,0,8,13,1,0
20100048  ,UNDECIMO                 ,01,42.083,41.667,43.417,42.333,.000,10,9,3,6,1,F,Madre.Padre,1 ,2003,casado(a)(os)  ,2,0,2020,0,0,1,0,1,0,0,0,0,0,12,17,0,1
20100049  ,DECIMO                   ,02,38.833,38.083,38.167,36.667,38.000,6,6,7,17,7,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2019,0,0,1,0,1,0,0,0,0,0,11,15,0,1
20100049  ,SEGUNDO                  ,02,43.182,44.273,41.091,41.818,42.636,10,11,19,19,16,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2011,0,0,1,0,1,0,0,0,0,0,3,7,0,1
20100049  ,SEPTIMO                  ,07,42.545,41.909,40.818,40.182,41.455,2,4,7,4,3,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2016,0,0,1,0,1,0,0,0,0,0,8,12,0,1
20100050  ,SEXTO                    ,04,41.091,39.636,40.273,41.000,40.636,9,10,10,10,10,F,Padre,1 ,2003,union libre    ,2,0,2015,0,1,0,0,0,0,0,1,0,0,7,12,0,1
20100051  ,SEGUNDO                  ,02,38.182,42.000,42.182,41.818,41.273,19,20,15,19,21,M,Padre,1 ,2004,union libre    ,2,0,2011,0,1,0,0,0,0,0,1,0,0,3,7,1,0
20100051  ,UNDECIMO                 ,04,41.333,40.583,43.333,41.667,.000,8,11,8,10,1,M,Padre,1 ,2004,union libre    ,2,0,2020,0,1,0,0,0,0,0,1,0,0,12,16,1,0
20100053  ,SEPTIMO                  ,03,37.364,42.455,42.091,41.000,40.727,10,5,8,8,8,F,Padre,1 ,2003,separado(a)(os),2,0,2017,0,1,0,0,0,0,1,0,0,0,8,14,0,1
20100053  ,TERCERO                  ,01,42.700,44.000,42.900,41.700,43.000,8,7,8,7,6,F,Padre,1 ,2003,separado(a)(os),2,0,2013,0,1,0,0,0,0,1,0,0,0,4,10,0,1
20100003  ,CUARTO                   ,01,41.600,38.300,43.000,42.300,41.300,5,11,2,4,6,M,Madre.Padre,2 ,2004,casado(a)(os)  ,3,0,2013,0,0,1,0,1,0,0,0,0,0,5,9,1,0
20100003  ,QUINTO                   ,01,42.300,41.200,38.900,37.900,40.200,3,6,7,14,8,M,Madre.Padre,2 ,2004,casado(a)(os)  ,3,0,2014,0,0,1,0,1,0,0,0,0,0,6,10,1,0
20100003  ,UNDECIMO                 ,02,40.250,39.167,39.917,39.583,.000,16,16,16,16,1,M,Madre.Padre,2 ,2004,casado(a)(os)  ,3,0,2020,0,0,1,0,1,0,0,0,0,0,12,16,1,0
20100004  ,CUARTO                   ,01,40.700,39.300,41.700,42.400,41.300,9,8,6,3,6,M,Madre.Padre,3 ,2004,separado(a)(os),2,2019,2013,0,0,1,0,0,0,1,0,0,0,5,9,1,0
20100006  ,CUARTO                   ,03,37.200,38.000,37.900,38.200,37.900,17,13,15,16,16,F,Madre,4 ,2003,separado(a)(os),2,0,2015,1,0,0,0,0,0,1,0,0,0,5,12,0,1
20100007  ,CUARTO                   ,02,36.100,35.100,37.500,36.200,36.400,26,27,24,30,27,M,Madre.Padre,3 ,2003,casado(a)(os)  ,2,2020,2015,0,0,1,0,1,0,0,0,0,0,5,12,1,0
20100007  ,SEGUNDO                  ,02,36.455,37.182,40.818,33.909,37.273,18,24,20,27,28,M,Madre.Padre,3 ,2003,casado(a)(os)  ,2,2020,2012,0,0,1,0,1,0,0,0,0,0,3,9,1,0
20100007  ,TERCERO                  ,02,31.600,34.500,34.200,38.400,34.700,28,25,26,19,22,M,Madre.Padre,3 ,2003,casado(a)(os)  ,2,2020,2014,0,0,1,0,1,0,0,0,0,0,4,11,1,0
20100008  ,QUINTO                   ,03,43.100,42.000,41.200,42.600,42.300,4,6,5,5,5,F,Madre,1 ,2003,separado(a)(os),2,0,2014,1,0,0,0,0,0,1,0,0,0,6,11,0,1
20100008  ,SEXTO                    ,03,40.000,38.545,39.455,34.909,38.364,8,11,9,21,12,F,Madre,1 ,2003,separado(a)(os),2,0,2015,1,0,0,0,0,0,1,0,0,0,7,12,0,1
20100009  ,CUARTO                   ,02,44.100,41.200,39.300,41.400,41.700,6,11,12,9,11,F,Madre.Padre,2 ,2004,union libre    ,2,0,2013,0,0,1,0,0,0,0,1,0,0,5,9,0,1
20100009  ,NOVENO                   ,04,33.750,31.250,36.250,37.583,34.917,20,25,20,17,18,F,Madre.Padre,2 ,2004,union libre    ,2,0,2018,0,0,1,0,0,0,0,1,0,0,10,14,0,1
20100009  ,SEPTIMO                  ,01,40.000,41.727,37.818,39.364,39.818,4,5,12,7,5,F,Madre.Padre,2 ,2004,union libre    ,2,0,2016,0,0,1,0,0,0,0,1,0,0,8,12,0,1
20100009  ,SEXTO                    ,01,40.909,39.545,41.545,41.818,41.091,10,11,8,8,9,F,Madre.Padre,2 ,2004,union libre    ,2,0,2015,0,0,1,0,0,0,0,1,0,0,7,11,0,1
20100010  ,SEPTIMO                  ,02,35.455,37.182,34.545,38.182,36.455,15,15,17,9,12,M,Madre,1 ,2004,viudo(a)       ,2,0,2017,1,0,0,0,0,0,0,0,1,0,8,13,1,0
20100010  ,SEXTO                    ,02,32.727,33.909,32.909,36.000,34.000,27,21,20,17,22,M,Madre,1 ,2004,viudo(a)       ,2,0,2015,1,0,0,0,0,0,0,0,1,0,7,11,1,0
20100011  ,SEGUNDO                  ,02,36.636,36.545,34.818,38.091,36.545,22,25,26,25,28,M,Madre,1 ,2004,soltero(a)(os) ,3,0,2011,1,0,0,0,0,1,0,0,0,0,3,7,1,0
20100011  ,SEXTO                    ,05,35.700,33.600,35.500,37.800,35.900,21,24,21,17,21,M,Madre,1 ,2004,soltero(a)(os) ,3,0,2014,1,0,0,0,0,1,0,0,0,0,7,10,1,0
20100013  ,SEGUNDO                  ,01,39.818,38.727,40.545,39.273,39.909,14,16,11,13,13,F,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2011,0,0,1,0,1,0,0,0,0,0,3,8,0,1
20100013  ,SEXTO                    ,03,40.818,39.636,39.091,39.909,40.000,5,6,10,6,6,F,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2015,0,0,1,0,1,0,0,0,0,0,7,12,0,1
20100014  ,OCTAVO                   ,03,35.167,27.583,30.083,26.583,29.917,18,23,26,25,26,M,Madre,2 ,2003,soltero(a)(os) ,2,0,2018,1,0,0,0,0,1,0,0,0,0,9,15,1,0
20100015  ,OCTAVO                   ,04,30.250,28.083,30.083,27.583,29.083,21,21,22,22,22,M,Madre,3 ,2004,separado(a)(os),2,0,2018,1,0,0,0,0,0,1,0,0,0,9,14,1,0
20100015  ,PRIMERO                  ,01,39.200,40.800,39.800,38.200,39.600,13,10,13,19,15,M,Madre,3 ,2004,separado(a)(os),2,0,2010,1,0,0,0,0,0,1,0,0,0,2,6,1,0
20100016  ,CUARTO                   ,01,35.900,34.200,31.900,36.900,34.900,19,30,28,22,27,M,Madre,1 ,2003,soltero(a)(os) ,1,0,2014,1,0,0,0,0,1,0,0,0,0,5,11,1,0
20100016  ,PRIMERO                  ,01,33.500,33.000,37.800,36.600,35.200,28,29,19,23,26,M,Madre,1 ,2003,soltero(a)(os) ,1,0,2010,1,0,0,0,0,1,0,0,0,0,2,7,1,0
20100016  ,SEGUNDO                  ,01,34.455,35.545,35.909,34.091,34.909,26,26,22,31,28,M,Madre,1 ,2003,soltero(a)(os) ,1,0,2011,1,0,0,0,0,1,0,0,0,0,3,8,1,0
20100016  ,TERCERO                  ,03,32.600,34.500,34.600,36.125,34.700,23,22,19,16,20,M,Madre,1 ,2003,soltero(a)(os) ,1,0,2012,1,0,0,0,0,1,0,0,0,0,4,9,1,0
20100018  ,CUARTO                   ,01,39.300,41.200,37.600,40.500,39.800,14,4,14,10,10,F,Madre.Padre,3 ,2003,casado(a)(os)  ,2,0,2013,0,0,1,0,1,0,0,0,0,0,5,10,0,1
20100018  ,PRIMERO                  ,01,43.200,40.400,43.000,45.000,42.900,6,11,5,5,8,F,Madre.Padre,3 ,2003,casado(a)(os)  ,2,0,2010,0,0,1,0,1,0,0,0,0,0,2,7,0,1
20100033  ,OCTAVO                   ,04,31.583,34.583,35.167,35.583,34.333,15,5,9,5,9,M,Madre,2 ,2003,soltero(a)(os) ,2,0,2018,1,0,0,0,0,1,0,0,0,0,9,15,1,0
20100033  ,PRIMERO                  ,01,38.200,37.000,38.600,38.400,37.800,15,19,16,18,20,M,Madre,2 ,2003,soltero(a)(os) ,2,0,2010,1,0,0,0,0,1,0,0,0,0,2,7,1,0
20100033  ,SEPTIMO                  ,03,33.818,31.818,32.727,35.455,33.636,20,27,23,18,19,M,Madre,2 ,2003,soltero(a)(os) ,2,0,2016,1,0,0,0,0,1,0,0,0,0,8,13,1,0
20100033  ,TERCERO                  ,02,32.800,34.700,33.900,38.111,34.800,27,22,27,16,26,M,Madre,2 ,2003,soltero(a)(os) ,2,0,2012,1,0,0,0,0,1,0,0,0,0,4,9,1,0
20100035  ,CUARTO                   ,01,33.900,34.300,35.600,37.900,35.600,26,29,19,18,23,M,Madre,0 ,2003,no registra    ,2,0,2014,1,0,0,0,0,0,0,0,0,0,5,11,1,0
20100037  ,PRIMERO                  ,01,35.000,34.200,33.000,36.300,34.500,26,27,24,25,27,M,Padre,1 ,2004,union libre    ,2,0,2010,0,1,0,0,0,0,0,1,0,0,2,6,1,0
20100037  ,QUINTO                   ,02,33.500,34.800,34.700,36.800,35.000,22,22,23,20,24,M,Padre,1 ,2004,union libre    ,2,0,2014,0,1,0,0,0,0,0,1,0,0,6,10,1,0
20100037  ,SEPTIMO                  ,04,34.000,34.818,30.455,35.364,33.818,16,11,21,16,15,M,Padre,1 ,2004,union libre    ,2,0,2017,0,1,0,0,0,0,0,1,0,0,8,13,1,0
20100039  ,PRIMERO                  ,02,42.300,43.400,44.000,44.900,43.700,17,16,13,18,18,M,Madre,3 ,2002,soltero(a)(os) ,3,0,2010,1,0,0,0,0,1,0,0,0,0,2,8,1,0
20100039  ,TERCERO                  ,06,36.700,33.900,35.700,34.400,35.400,12,22,15,27,18,M,Madre,3 ,2002,soltero(a)(os) ,3,0,2012,1,0,0,0,0,1,0,0,0,0,4,10,1,0
20100040  ,CUARTO                   ,03,36.000,38.800,35.000,36.000,36.500,20,10,17,21,20,M,Madre.Padre,2 ,2004,union libre    ,2,2018,2014,0,0,1,0,0,0,0,1,0,0,5,10,1,0
20100043  ,CUARTO                   ,01,41.700,41.500,40.400,40.700,41.200,4,3,8,8,7,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2013,0,0,1,0,1,0,0,0,0,0,5,9,0,1
20100043  ,OCTAVO                   ,03,42.750,43.250,40.250,39.500,41.500,4,2,6,8,6,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2017,0,0,1,0,1,0,0,0,0,0,9,13,0,1
20100043  ,PRIMERO                  ,02,50.000,48.100,48.700,49.400,49.100,1,2,2,3,1,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2010,0,0,1,0,1,0,0,0,0,0,2,6,0,1
20100047  ,CUARTO                   ,02,35.200,34.500,33.100,35.700,34.800,26,25,22,22,26,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2013,0,0,1,0,1,0,0,0,0,0,5,9,1,0
20100047  ,SEPTIMO                  ,04,39.000,33.182,35.000,33.818,35.182,16,28,20,27,27,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2016,0,0,1,0,1,0,0,0,0,0,8,12,1,0
20100049  ,CUARTO                   ,02,38.100,36.500,37.300,39.500,37.900,20,19,14,13,18,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2013,0,0,1,0,1,0,0,0,0,0,5,9,0,1
